customer_id,full_name,age,gender,city,state,registration_date,preferred_channel,year,age_group,total_spent,spending_category,total_transactions,favorite_page_or_product
f07003d8-6497-498c-a078-470b7e6edc85,Ashley Carter,27,Female,Houston,Texas,2020-10-23,online,2020,18-35,6399.0165,High,9.0,Cookware Set
5fc67873-b37e-43be-a80d-ca5fadfc3a7a,Derek Thompson,35,Male,Orlando,Florida,2024-04-20,both,2024,18-35,5987.6539999999995,Medium,4.0,home
ae769bcc-146a-454c-9ef7-e9e22e8a3b65,Nathan Barrett,28,Male,Sacramento,California,2022-10-20,both,2022,18-35,9360.572,High,12.0,category_audio
de992ab5-12a0-484a-ad53-f16323c77bce,Brittany Ward,45,Female,Toledo,Ohio,2023-06-10,in-store,2023,36-45,3860.222,Medium,5.0,category_audio
79fdd023-327f-49f0-a588-48530cb5675c,Sean Barnes,21,Male,Grand Rapids,Michigan,2021-10-23,online,2021,18-35,603.092,Low,4.0,store_locator
bc8cc078-f5f0-472b-ad30-64efd35fc300,Henry Ramsey,37,Male,Philadelphia,Pennsylvania,2022-01-11,online,2022,36-45,2579.3215,Medium,9.0,category_laptops
abf6432a-0d1f-4d9d-ad5e-6790d03b0800,Derek Carrillo,49,Male,Miami,Florida,2023-09-11,online,2023,46-60,721.21,Low,2.0,Area Rug
3096ab5a-107c-49e6-9986-e30c7d1577ea,Edward Rogers,28,Male,Sacramento,California,2024-11-30,online,2024,18-35,0.0,Low,0.0,category_smart_home
98fe33cf-a672-49fd-b0e5-5a518ada4135,Danielle Murray,26,Female,Flint,Michigan,2023-07-02,online,2023,18-35,6800.360000000001,High,2.0,Samsung Galaxy S22
b710feb2-0df6-4c04-b3ff-1f89fe14a1c1,Jessica Sheppard,32,Female,Los Angeles,California,2022-11-22,online,2022,18-35,4801.545,Medium,5.0,category_furniture
26c19825-0003-4587-9240-057bf248037f,James Walker,49,Male,Allentown,Pennsylvania,2023-01-14,both,2023,46-60,5309.370000000001,Medium,4.0,MacBook Pro
cb28c0be-ced6-413c-bb2c-0ea21e1211b7,Jennifer Scott,37,Female,Orlando,Florida,2024-02-29,online,2024,36-45,3486.5715,Medium,4.0,about_us
a30a847f-fe0b-4ad0-90aa-1dfec2ff8cd0,Lori Wilson,28,Female,Tallahassee,Florida,2020-04-06,both,2020,18-35,30659.188000000002,High,23.0,Coffee Maker
4aa4f970-3bda-4704-9a0b-737bb2045dd6,Katherine Rollins,40,Female,Macon,Georgia,2021-12-05,both,2021,36-45,8094.693,High,13.0,Cookware Set
f2c72196-44b1-4e36-a948-d01db4e1b59b,Cindy Myers,21,Female,Harrisburg,Pennsylvania,2023-10-17,online,2023,18-35,6582.7715,High,5.0,Coffee Maker
da45fbca-7e0b-46ac-879a-05f37c79ed12,Michael Wells,43,Male,Vancouver,Washington,2020-10-24,in-store,2020,36-45,10117.383,High,15.0,about_us
59db590d-9a6c-48fb-81b7-6b2a282f5358,Martin Stuart,39,Male,Unknown,New York,2023-10-13,online,2023,36-45,4041.805,Medium,5.0,category_smart_home
51ba40a8-007d-4c61-9d19-088072a60457,Emily Larson,31,Female,Allentown,Pennsylvania,2024-01-26,online,2024,18-35,0.0,Low,0.0,Dell XPS 15
eb8e3218-0715-4cb8-b3a4-c4f45768dca2,Christopher Sherman,24,Male,Phoenix,Arizona,2021-01-23,both,2021,18-35,7989.332,High,7.0,Cookware Set
09d7ac90-0cad-4db5-9f4a-c0ce756a7f6a,Kathleen Baldwin,24,Female,Orlando,Unknown,2022-10-16,both,2022,18-35,1191.34,Low,2.0,Sony Bravia TV
d331760b-e2f7-4e63-9172-512cba097aa3,Heather Williams,41,Female,San Antonio,Texas,2021-06-17,online,2021,36-45,11814.4077748,High,11.0,category_smart_home
fc1a7ba4-f799-4746-978f-f3a87b3e5f1a,William Meyer,49,Male,San Jose,California,2023-12-31,both,2023,46-60,1254.9609999999998,Low,3.0,product_listing
cb539f4c-b275-4de5-9c91-7b22d4d788a9,Randall Stone,27,Male,Albany,New York,2024-12-10,online,2024,18-35,0.0,Low,0.0,MacBook Pro
77eb9888-441a-48c7-9ee6-d9e2b221d8bb,Richard Crawford,40,Unknown,Unknown,Pennsylvania,2025-02-09,online,2025,36-45,296.98,Low,1.0,blog
3ebc1d42-5fa6-4dbe-881b-6aff28484c2d,Jasmine Lawrence,18,Female,Jacksonville,Florida,2022-06-30,online,2022,1-17,897.6750000000001,Low,2.0,Sofa
581eafe1-e6b8-4cbf-af26-3a7f24b4a107,Brandi Rodriguez,27,Female,Arlington,Virginia,2024-08-22,both,2024,18-35,412.75,Low,2.0,Amazon Echo
1ff9dcdf-d0f2-49dc-a841-6fce87ccca46,Alicia Perez,34,Female,Tallahassee,Florida,2021-04-27,in-store,2021,18-35,8708.081,High,12.0,Cookware Set
fd748c95-bd33-42ff-8c58-3e2ee1aaaa3d,Victoria Parker,24,Female,Virginia Beach,Virginia,2023-11-25,online,2023,18-35,765.77,Low,2.0,Area Rug
2bf88f70-ac4c-41b8-b862-239b28cb2d00,Jeff Snow,23,Male,Raleigh,North Carolina,2021-02-16,online,2021,18-35,2757.707,Medium,7.0,about_us
9ade8cae-b96c-43be-a691-74fb0f5766cf,Kyle Norris,26,Male,Orlando,Florida,2023-07-22,in-store,2023,18-35,528.043,Low,3.0,Nintendo Switch
40470d5a-248d-4b7f-a985-f5dacf0fe9b6,Erin Mahoney,38,Prefer not to say,New York City,New York,2024-08-10,online,2024,36-45,5482.705999999999,Medium,3.0,category_kitchen
37cff1f7-07ca-42fb-857b-15fcaa0478d8,Gregory Edwards,32,Male,Sacramento,California,2021-11-10,in-store,2021,18-35,3668.5869999999995,Medium,6.0,Amazon Echo
baa76339-8027-4c16-9b8e-5e4196c0f883,Kristine Stevens,18,Female,Austin,Texas,2023-04-13,in-store,2023,1-17,3944.025,Medium,3.0,category_audio
d45d4484-f5c5-4d45-887a-4c35e820cd9a,Cassie Kirk,18,Female,Houston,Texas,2022-03-03,online,2022,1-17,1769.416,Low,3.0,about_us
28a04633-6969-4a76-972d-a14983d59ef0,Robert Cardenas,27,Prefer not to say,Tampa,Florida,2023-12-15,both,2023,18-35,3915.447,Medium,4.0,category_gaming
974c2a4c-407c-4b78-a578-b8cae1e12d74,Ryan Brown,40,Male,Grand Rapids,Michigan,2024-10-19,both,2024,36-45,2480.465,Medium,4.0,Dell XPS 15
407ee47f-c846-4744-9cc0-03d318f83d3e,Megan Wood,18,Female,Newark,Unknown,2022-01-19,both,2022,1-17,1150.635,Low,4.0,order_history
5f6dc3c4-c030-4d8b-8a26-39c545ab96a0,Tina Wallace,29,Female,Houston,Texas,2023-08-15,online,2023,18-35,4964.0289999999995,Medium,4.0,Dell XPS 15
81131bcc-d5a8-4e43-ab08-156bfcffa0ad,Michelle Hanson,28,Female,Columbus,Ohio,2023-04-23,online,2023,18-35,10423.775000000001,High,6.0,category_kitchen
2bfcd9ca-a7e1-48ab-8a46-9b2804333a53,Victor Thompson,51,Male,Toledo,Ohio,2021-08-09,online,2021,46-60,2751.1950161,Medium,5.0,category_smart_home
e5de7461-381a-4ea5-a610-8370676bf364,Carolyn Johnston,30,Female,Greensboro,North Carolina,2024-06-21,in-store,2024,18-35,1241.0700000000002,Low,2.0,Samsung Galaxy S22
e9c24dfc-a75c-4260-944f-04a6e5c97a70,John Villarreal,39,Male,Fort Worth,Texas,2021-08-28,online,2021,36-45,5382.5905,Medium,8.0,category_furniture
bf4eb830-4ece-45a9-8a03-8ddb49dd050e,Unknown,36,Male,Erie,Pennsylvania,2023-07-19,in-store,2023,36-45,4092.115,Medium,3.0,home
cebe5edd-d937-4bc9-b700-95b7f97cdaf0,Michael White,18,Male,Los Angeles,California,2022-08-12,online,2022,1-17,111.01,Low,1.0,category_tvs
b299b2f4-1599-4048-8696-bb68f425390d,Jacqueline Mitchell,44,Non-binary,New York City,New York,2020-10-01,both,2020,36-45,12381.4775,High,20.0,Refrigerator
c97e198d-2c8c-4c35-9983-c35b4c1ad4dc,Hayley Diaz,37,Female,Albany,New York,2020-05-23,both,2020,36-45,15294.9835,High,15.0,Sony Bravia TV
5a657e6a-09b3-42e6-a17e-aeacbd4719c4,Jacob Vaughan,41,Male,Cleveland,Ohio,2023-09-10,online,2023,36-45,1586.547,Low,3.0,order_history
2bbbfb60-4242-450c-9a45-4fea15c193fd,Patricia Mcdowell,80,Female,San Francisco,Unknown,2022-03-09,both,2022,60+,1338.0105,Low,6.0,category_gaming
2bada61d-7ff2-408f-80b1-e5efaa75ef0c,Anthony Rodriguez,18,Male,Norfolk,Unknown,2024-02-17,online,2024,1-17,2364.24,Medium,3.0,category_gaming
d8c16bed-2f10-4e21-ab0d-baf3b85cf3a9,Cheryl Gaines,55,Female,Albany,New York,2022-12-14,online,2022,46-60,1615.1779999999999,Low,5.0,Coffee Maker
beb81ba5-e172-4343-96a9-e74316dfb347,Christine Shields,31,Female,Tucson,Arizona,2023-10-15,online,2023,18-35,1322.622,Low,6.0,Sofa
9fe46e44-8933-4066-ba44-e09248db4b8c,Yesenia Dodson,38,Unknown,Peoria,Illinois,2024-10-01,both,2024,36-45,2653.5895,Medium,3.0,about_us
3ca039ab-91b8-4b33-9edc-10aa3975958f,George Bishop,34,Male,New York City,New York,2024-11-30,both,2024,18-35,534.22,Low,2.0,product_listing
828eb707-5a46-48df-bbcf-8d0f8dc2db29,Michael Vaughn,29,Male,Allentown,Pennsylvania,2022-06-28,online,2022,18-35,3449.1369999999997,Medium,9.0,product_listing
cee89ea0-9621-4a21-8c91-334607058ffa,Jonathan Harrison,28,Male,Cleveland,Ohio,2024-11-02,both,2024,18-35,347.05999999999995,Low,2.0,store_locator
4d20e4da-c326-456f-8f6e-9f6bad60496c,Kathryn Roberts,38,Female,San Diego,California,2021-10-07,online,2021,36-45,5704.5554999999995,Medium,8.0,category_kitchen
e475f185-0905-4557-aa9d-340e5fcfc110,Daniel Smith,18,Male,New York City,New York,2021-08-25,both,2021,1-17,332.76750000000004,Low,2.0,Cookware Set
7e59d099-57b8-4b6b-a2af-2fa9f179e68c,Kathleen Grimes,44,Female,Sacramento,California,2022-03-07,both,2022,36-45,949.52,Low,4.0,Cookware Set
40106d6b-2d0a-4106-bbb6-06e1970725a9,Timothy Barrett,30,Male,Raleigh,North Carolina,2024-05-19,online,2024,18-35,5127.4,Medium,4.0,product_listing
2c4af268-ca1d-4b60-b07a-a66deaa6c6e1,Danielle Hayes,21,Female,Austin,Texas,2020-12-06,online,2020,18-35,6508.2055,High,6.0,blog
6a6355e6-3300-4158-a235-347dd95c32bd,Jason Washington,29,Male,Sacramento,California,2022-06-15,online,2022,18-35,7284.4125,High,12.0,category_furniture
20a0f60e-5862-4e2d-b376-1c36a8a4812b,Benjamin Copeland,50,Male,San Jose,California,2024-08-12,in-store,2024,46-60,0.0,Low,0.0,Area Rug
f8f8f48a-2c6c-4954-8950-0897b4a47b58,Michael Holden,28,Male,Chicago,Illinois,2022-08-22,online,2022,18-35,10908.757,High,12.0,category_smartphones
c7fc4eaf-068c-4f3f-a872-25e6fcd6cc51,Brianna Cardenas,39,Female,Seattle,Washington,2024-03-07,online,2024,36-45,2058.788,Low,3.0,blog
35da0e4d-ce8e-4354-a7e6-55496966f0b4,Kimberly Roach,26,Female,Los Angeles,California,2022-01-20,both,2022,18-35,5775.766,Medium,9.0,Dell XPS 15
c91bec58-d972-49dc-b5a6-62e88883a55d,Maria White,44,Female,Sacramento,California,2024-06-27,online,2024,36-45,4460.706,Medium,4.0,support
86b83c71-8f7f-4e39-b671-81fb0aae6586,Steven Lang,43,Male,Jacksonville,Florida,2020-07-02,in-store,2020,36-45,3815.533,Medium,9.0,Dell XPS 15
ab05f8c7-f38c-43f3-9046-b262b3a53c66,Justin Jones,57,Male,Miami,Florida,2023-11-11,online,2023,46-60,3109.91,Medium,3.0,account
bf805ddd-e1c3-4de4-a716-f20d07b03217,Anthony Cox,32,Male,San Jose,California,2020-06-25,both,2020,18-35,7466.86,High,11.0,checkout
718edf42-0970-4b19-8e28-596c3b970a37,Michael Chavez,43,Male,Unknown,Illinois,2022-05-31,online,2022,36-45,8659.0,High,8.0,category_furniture
94ca3b4c-1335-4220-8b20-ecea4c0eb551,Eric Clark,36,Male,Cincinnati,Ohio,2022-02-01,in-store,2022,36-45,7859.108,High,12.0,Dell XPS 15
40e722dc-2479-4d84-8d53-fdaa87d64382,Craig Hansen,50,Male,Unknown,Illinois,2023-02-12,in-store,2023,46-60,237.406,Low,2.0,wishlist
fe27f0fe-05fd-449f-a872-912eb878f0e2,Roger Miller,26,Male,Allentown,Pennsylvania,2022-08-29,in-store,2022,18-35,3451.237,Medium,6.0,checkout
4a1e278e-b844-4c0a-b20a-523dac758580,Patrick Gonzales,43,Male,Albany,New York,2023-08-29,Unknown,2023,36-45,1578.8500000000001,Low,2.0,category_kitchen
32883e03-b7ff-463d-a04e-cfe053612931,Gary Brown,32,Male,Harrisburg,Pennsylvania,2025-02-18,both,2025,18-35,0.0,Low,0.0,Amazon Echo
4b5ab0aa-df1d-4764-be64-f5280132b2c0,Elizabeth Kelley,34,Female,San Francisco,California,2025-02-05,online,2025,18-35,0.0,Low,0.0,Refrigerator
83786a86-db78-44ad-a9d1-bb381eeb4196,Carol Smith,36,Female,Los Angeles,California,2020-05-13,both,2020,36-45,12378.009,High,18.0,category_laptops
a2f1f739-6466-4f0b-9964-07fb54639474,Patricia Mosley,35,Female,Arlington,Virginia,2024-03-23,online,2024,18-35,756.08,Low,2.0,Area Rug
0b7558a4-8468-424e-a585-cbdecd02abd9,Stephen Reyes,33,Male,Flint,Michigan,2023-03-11,in-store,2023,18-35,3590.1285,Medium,6.0,Samsung Galaxy S22
a432a5ab-11b5-4252-b152-3150efb8e618,Angela Hawkins,37,Female,San Francisco,California,2020-09-05,in-store,2020,36-45,5601.262000000001,Medium,7.0,Nintendo Switch
5c12f7a4-6cca-4b98-9358-bb1dc9a09fa6,Andrea Stephens,35,Female,San Jose,California,2022-01-25,in-store,2022,18-35,7670.736500000001,High,10.0,Sony Bravia TV
604b16f8-be70-4694-840c-02a1404fbb89,Kelly Smith,46,Female,Houston,Texas,2020-04-25,online,2020,46-60,2779.6205,Medium,8.0,Refrigerator
b96ca91b-a862-453c-9e2a-79da74d74e46,Emily Lopez,45,Female,Buffalo,New York,2024-10-28,both,2024,36-45,466.41499999999996,Low,2.0,support
15df77fb-1af8-4e71-8c4b-a2a7afd3653c,Jacob Greene,29,Male,San Antonio,Texas,2022-12-28,both,2022,18-35,9304.4375,High,8.0,Refrigerator
ece0b962-ef30-4ca8-9ad5-c9ff34eb96cf,Lisa Williams,24,Female,Los Angeles,California,2024-11-16,both,2024,18-35,5243.5775,Medium,3.0,MacBook Pro
452adbe8-c346-4295-87cb-7f6f3f1a1baa,Michael Davis,46,Male,San Diego,California,2023-09-04,online,2023,46-60,6051.43,Medium,5.0,category_audio
237492c7-374c-4cdd-9c79-4c22924bb922,Carl Hicks,45,Male,Detroit,Unknown,2020-06-04,both,2020,36-45,9876.271999999999,High,16.0,home
b0b01902-4b09-4c45-b1d0-a89507baaaf0,Christina Shaw,52,Non-binary,Athens,Georgia,2021-10-30,online,2021,46-60,10818.68,High,8.0,category_audio
4ca54899-83ef-47e4-a042-2ea6a126beed,Veronica Bass,27,Female,Cambridge,Massachusetts,2022-01-22,both,2022,18-35,26243.998,High,14.0,Refrigerator
5eb4914c-f675-451e-85fd-cab9f25e31b3,Marissa Vazquez,32,Female,Bellevue,Washington,2023-05-01,online,2023,18-35,5187.184,Medium,6.0,Dining Table
f12f6b01-e776-48cb-8142-02a6183bf487,Jessica White,18,Female,Paterson,New Jersey,2021-11-01,both,2021,1-17,16072.759065,High,12.0,category_laptops
7da9ac1f-def6-4245-ad6f-335f57b135f2,Timothy Rivera,35,Male,Albany,New York,2023-12-06,in-store,2023,18-35,1861.708,Low,3.0,MacBook Pro
47ef0ab9-8d27-4e81-8a8b-293868febced,Stephen Nguyen,46,Male,Rockford,Illinois,2023-01-27,online,2023,46-60,1035.72,Low,1.0,account
b1dff447-3125-4b00-9c24-36c75a728dde,Christopher Rodriguez,29,Male,New York City,New York,2021-12-30,online,2021,18-35,4734.6685,Medium,7.0,MacBook Pro
5529aa28-68e7-46ef-81c6-b111789e659e,Jimmy Anderson,42,Male,Unknown,New York,2022-09-15,online,2022,36-45,8593.044,High,10.0,Amazon Echo
bd65d651-26d2-445d-b0c7-6e12ab2cd24d,Richard Norman,32,Male,San Francisco,California,2024-02-24,online,2024,18-35,3379.35,Medium,2.0,search_results
c9c455ae-9d6f-40d4-9866-c762d5b1bc3f,Heidi Hendricks,38,Female,Durham,North Carolina,2020-08-13,online,2020,36-45,10479.8115,High,12.0,iPad Pro
e910db90-41b6-4095-9346-0c92774415d5,Kenneth Choi,21,Male,Charlotte,North Carolina,2022-07-17,online,2022,18-35,1238.2940000000003,Low,2.0,order_history
80695c72-7768-4270-84f1-32f614842727,Julie Washington,35,Unknown,Athens,Georgia,2021-05-12,online,2021,18-35,6868.9125,High,10.0,category_audio
86e7f0c5-afce-4715-bfc3-1126cf765ba9,John Pierce,18,Male,Philadelphia,Pennsylvania,2022-03-25,online,2022,1-17,1444.895,Low,2.0,order_history
1d719c7c-ab3a-43c5-bee1-063e72af5216,Nicholas Riley,32,Male,San Jose,California,2023-04-17,both,2023,18-35,4349.3395,Medium,9.0,Area Rug
bde0af88-2cdf-40d2-84dd-c402af94928d,Katherine Elliott,18,Female,San Diego,California,2023-06-08,in-store,2023,1-17,429.12,Low,2.0,Amazon Echo
44f37646-a872-45e7-9e54-e9eb6f976818,Derrick Powell,49,Male,Syracuse,New York,2022-08-17,online,2022,46-60,3521.5199999999995,Medium,3.0,category_laptops
2bff5372-5896-4460-a879-655b52fbe90a,April Garcia,44,Female,Cambridge,Massachusetts,2024-10-11,online,2024,36-45,66.267,Low,1.0,Refrigerator
a62b4cb5-79bf-4763-bd12-37dff3f90c7b,Mark White,40,Male,Austin,Texas,2022-12-29,online,2022,36-45,3611.527,Medium,5.0,order_history
68986922-b9f9-4854-8bca-93d4ea7c8345,Timothy Thomas,35,Male,Lansing,Michigan,2024-02-23,both,2024,18-35,5771.87,Medium,4.0,account
4bf3693e-2dd3-4dcc-a356-8445f17f19e5,Jerome Johnson,23,Male,Pittsburgh,Pennsylvania,2024-02-09,in-store,2024,18-35,7273.400000000001,High,3.0,Nintendo Switch
82ea596b-3cf4-46bb-9cf8-f5ba0538b175,Amanda Romero,55,Female,Buffalo,New York,2022-09-17,online,2022,46-60,865.3109999999999,Low,2.0,product_listing
850ab209-4101-4593-8aa3-145f860a97f4,Suzanne Hernandez,46,Female,Miami,Florida,2024-05-05,both,2024,46-60,722.5985,Low,1.0,account
6a070afb-a07c-44e0-a8c1-19ece8b85e3a,Denise Rhodes,32,Female,San Jose,California,2022-03-25,online,2022,18-35,5935.574,Medium,9.0,Nintendo Switch
3170daed-0c00-4e15-81ee-6f03e9abbc49,Brittany Elliott,48,Female,Erie,Pennsylvania,2024-12-08,both,2024,46-60,0.0,Low,0.0,checkout
06bab938-937a-4cc5-ba68-1d8de1b2d4f0,Pedro Hansen,21,Male,Philadelphia,Pennsylvania,2020-11-01,online,2020,18-35,21716.232,High,8.0,Sofa
4b0280bd-65d5-454c-9a06-51855ae3509d,Erin Gillespie,25,Female,San Jose,Unknown,2021-10-13,online,2021,18-35,5853.5705,Medium,14.0,category_gaming
1fbeb7c0-d9b6-48a7-ae28-1f3cfc6d3fe9,Jesse Johnson,27,Male,Trenton,New Jersey,2021-01-06,both,2021,18-35,16467.497394,High,17.0,Nintendo Switch
5b8d04cc-0f17-4701-9998-e7abc465dbc9,Wayne Higgins,28,Prefer not to say,Mesa,Arizona,2021-11-13,online,2021,18-35,6161.728999999999,High,7.0,store_locator
e2ce393a-dcf8-4631-af36-41ec14d9f332,Jason Brown,22,Male,San Diego,California,2021-10-22,online,2021,18-35,61120.28799999999,High,8.0,Amazon Echo
6abe846d-f3e5-475a-9d75-82bb028196da,Elizabeth Hicks,49,Female,Virginia Beach,Virginia,2024-08-05,online,2024,46-60,686.774,Low,1.0,Area Rug
487af9b4-432d-49a2-9c1c-467823e59ed8,Jennifer Friedman,31,Female,Spokane,Washington,2024-07-21,in-store,2024,18-35,0.0,Low,0.0,category_laptops
488565e1-2d63-4e5b-83f3-466adaa8aeb9,Chad Torres,39,Male,New York City,New York,2021-11-13,online,2021,36-45,6539.512,High,6.0,Amazon Echo
fd7d0375-ac33-4486-a0c8-7813e83747b0,Lisa Rogers,28,Female,Buffalo,New York,2021-03-08,online,2021,18-35,7408.601,High,11.0,Amazon Echo
ceaab697-fd9b-4e93-a9c9-597025ecd92b,Molly Bryan,18,Prefer not to say,Philadelphia,Pennsylvania,2020-11-04,online,2020,1-17,7293.165,High,7.0,search_results
d59c4491-3834-4eb2-a481-8d9a705a92bc,Kathleen Brown,38,Female,Los Angeles,California,2025-01-14,online,2025,36-45,0.0,Low,0.0,account
5406d3c0-fe99-468b-9758-4021abef96fb,Amber Meyer,18,Female,San Antonio,Texas,2022-11-09,both,2022,1-17,1444.57,Low,3.0,category_furniture
20f72b9f-63ca-4f0f-85af-5c98f8b0db13,Kevin Oneal,34,Male,San Jose,California,2022-09-11,in-store,2022,18-35,4521.56,Medium,7.0,checkout
ba0703a2-fdd6-491c-b50d-f91e4dd66a70,Ricardo Ramos,18,Male,Durham,North Carolina,2022-10-28,in-store,2022,1-17,1224.31,Low,2.0,Dining Table
f7697223-681c-4772-9fbe-0bdb7a791039,Tammy Lawrence,58,Female,Raleigh,North Carolina,2022-12-27,online,2022,46-60,7050.189,High,7.0,about_us
f35432a8-c7e4-4b33-8297-578c6d5053ad,Michelle Snyder,45,Female,Toledo,Ohio,2023-11-25,in-store,2023,36-45,171.37,Low,3.0,account
93d210bf-3721-4ee4-a317-d6b95858c8ff,Misty Collins,36,Female,Pittsburgh,Pennsylvania,2025-01-06,in-store,2025,36-45,0.0,Low,0.0,home
13ab778a-f8ca-4880-b26e-6bdab8e6fe56,Beth Carey,50,Female,Houston,Texas,2024-08-23,online,2024,46-60,262.79699999999997,Low,2.0,Bose Headphones
316d1120-9d87-44bd-97f1-11d3bcb9cbed,Jenna Adams,24,Female,San Antonio,Texas,2021-06-18,online,2021,18-35,4128.7210000000005,Medium,4.0,category_smart_home
fd366fa0-7dfc-4502-8b38-ad12a71b4572,John Martinez,41,Male,Peoria,Illinois,2023-03-11,online,2023,36-45,5090.387,Medium,9.0,Bose Headphones
85afd9a7-5d50-415e-a7b8-162614927827,Tracy Carlson,37,Female,Jacksonville,Florida,2024-04-14,in-store,2024,36-45,3959.7999999999997,Medium,2.0,Sony Bravia TV
c3fad982-d0a1-4dd8-8bf1-f15eb7594b79,Unknown,38,Male,Columbus,Ohio,2025-01-05,online,2025,36-45,1040.8,Low,3.0,category_smartphones
350fd761-c54c-4e06-b3a8-dc3c9ff38b76,Cynthia Coffey,50,Non-binary,Seattle,Washington,2023-05-14,both,2023,46-60,1635.894,Low,5.0,Amazon Echo
c367943f-48be-47f1-b111-10b4f9521d05,Courtney Johnson,43,Female,Albany,New York,2023-10-11,in-store,2023,36-45,2332.34,Medium,4.0,iPad Pro
ef7c2291-ee9e-43cb-99c3-59c9585ae9ea,Cassandra Perez,38,Female,Macon,Georgia,2020-08-20,both,2020,36-45,16041.436,High,18.0,Coffee Maker
a76871e9-87e2-4da4-a6bf-dfc893947629,Deborah Leonard,18,Female,Lowell,Massachusetts,2023-03-13,online,2023,1-17,1626.583,Low,4.0,Area Rug
545748db-1caf-44b3-a45e-3daa6f22bc84,Emily Beck,35,Female,Macon,Georgia,2023-01-31,in-store,2023,18-35,4409.699,Medium,6.0,Area Rug
14ef2095-08fb-4cb7-9ac4-ea889579dc7e,Anthony Phillips,33,Male,Durham,North Carolina,2022-12-23,both,2022,18-35,1610.58,Low,3.0,blog
82197d8e-1c05-465c-8b48-5da1de960342,Jeffrey Miller,36,Male,Chicago,Illinois,2023-11-07,online,2023,36-45,890.8380000000001,Low,3.0,order_history
b76fe6f3-3bdf-4beb-89e1-83536108923d,Brian Griffith,21,Non-binary,New York City,New York,2021-09-13,online,2021,18-35,8723.6705,High,11.0,category_furniture
8ceeeec0-1da5-467d-951d-79cb6810c305,Jared Martinez,63,Male,Cleveland,Ohio,2024-10-23,online,2024,60+,0.0,Low,0.0,category_furniture
ee28ed0f-7a10-41e0-9436-7a8e382b9e6d,Amanda Miller,53,Female,Seattle,Washington,2024-09-06,both,2024,46-60,885.945,Low,2.0,search_results
bc6572ad-63ca-44c7-b5b7-7c16766165b0,Richard Robles,42,Male,Cambridge,Massachusetts,2023-06-18,in-store,2023,36-45,775.2884999999999,Low,1.0,account
898e8caf-50ca-4d95-805a-3b142af26927,Marcus Rangel,35,Male,Sacramento,California,2024-12-28,online,2024,18-35,0.0,Low,0.0,category_smart_home
d04bf760-ea88-4c73-9b50-2771c15d0bf7,Jacqueline Parker,32,Female,San Diego,California,2022-08-11,online,2022,18-35,6215.849,High,9.0,category_furniture
7a6ce8a6-ca00-42eb-9a48-96b73ff03d42,Emily Higgins,23,Female,Rockford,Illinois,2020-04-17,both,2020,18-35,3645.385,Medium,9.0,Refrigerator
6a764063-4fb3-4d18-bd19-b3beab12b6ae,Amanda Scott,35,Female,Sacramento,California,2021-08-07,both,2021,18-35,9334.026,High,11.0,category_laptops
fe3e986d-30ad-4a70-b538-842f54c79170,Logan Yoder,38,Male,Philadelphia,Pennsylvania,2020-09-18,in-store,2020,36-45,8452.506,High,12.0,blog
eb3ac84f-55a1-4ae5-a974-26dc3119bd63,Michael Kelley,20,Male,Springfield,Massachusetts,2020-12-18,online,2020,18-35,2088.9305,Low,5.0,blog
00107f62-0530-48ec-a56a-49d90944eafe,Jason Willis,39,Male,Tacoma,Washington,2024-06-19,in-store,2024,36-45,161.99,Low,1.0,Refrigerator
256c3dc8-04a9-41bf-bb4b-406b20c74d00,Meredith Jimenez,33,Female,Pittsburgh,Pennsylvania,2021-11-17,both,2021,18-35,5456.0025000000005,Medium,8.0,Cookware Set
bf6816fe-5e7b-4198-8f84-cf15bb88162c,Justin Nelson,18,Male,Austin,Texas,2020-06-27,online,2020,1-17,12119.817000000001,High,8.0,category_tvs
cdf647fb-e6fe-4d3a-8382-3007839e350e,Jason Jacobs,24,Male,Savannah,Georgia,2020-04-23,online,2020,18-35,7100.9439999999995,High,8.0,Bose Headphones
430e1f91-086c-4f63-9034-26f59dc3f512,Todd Doyle,30,Male,San Diego,California,2022-05-06,both,2022,18-35,8003.974999999999,High,10.0,store_locator
52c686b3-de3a-4247-88c1-e1c6703124a2,Briana Taylor,57,Female,Tampa,Florida,2020-12-15,in-store,2020,46-60,7087.65315544,High,8.0,MacBook Pro
01985dd4-d11a-42ae-acdc-0226f74aac6d,Unknown,35,Male,Peoria,Illinois,2021-08-09,online,2021,18-35,2446.738,Medium,7.0,checkout
d8b7ac82-bb70-495e-b5cd-efae8a4d1e4a,Julie Shelton,18,Female,Columbus,Ohio,2020-06-13,Unknown,2020,1-17,8347.004,High,9.0,Dining Table
a09050ea-c07b-4b1c-98f5-f7874aa10d94,Christian Anderson,40,Male,Raleigh,North Carolina,2024-05-17,in-store,2024,36-45,1915.83,Low,6.0,Coffee Maker
343bde1d-b428-46f7-a680-c2df8d9638d0,Sarah Bowman,18,Female,Jacksonville,Florida,2023-01-04,online,2023,1-17,1723.7095,Low,3.0,Amazon Echo
e7f95edb-ff1b-4afe-9417-a45ee2698787,Christina Bonilla,47,Female,Los Angeles,California,2021-09-01,online,2021,46-60,9348.2465,High,9.0,Dining Table
1b51511e-d723-49c1-bf51-0b47d1553206,Kevin Williams,29,Male,Paterson,New Jersey,2022-10-06,online,2022,18-35,3290.3630000000003,Medium,7.0,Sony Bravia TV
